pkt_len_max,pkt_len_std,pkt_len_p50,pkt_len_p75,payload_median,iat_std,iat_p75_minus_p50,iat_p95_minus_p50,iat_cov_std_mean,iat_median,granularity,label
1074,298.31282,835.5,927.0,793.5,0.00864,0.00459,0.025,1.61893,0.00178,150,whatsapp
1082,342.57189,797.0,957.0,755.0,0.00724,0.00579,0.01741,1.40964,0.00171,150,whatsapp
1021,304.90351,824.5,948.0,782.5,0.00733,0.00507,0.01849,1.38963,0.00211,150,whatsapp
1030,288.31949,838.0,896.5,796.0,0.00749,0.00525,0.02215,1.44272,0.00207,150,whatsapp
1083,310.88849,836.0,909.75,794.0,0.00731,0.00708,0.01962,1.36436,0.00147,150,whatsapp
1050,295.0145,878.0,952.75,836.0,0.00797,0.00571,0.02378,1.37911,0.00229,150,whatsapp
1013,253.20199,834.5,937.0,792.5,0.00741,0.00635,0.01883,1.32636,0.00214,150,whatsapp
1027,290.83841,831.0,951.75,789.0,0.00722,0.00548,0.01911,1.31052,0.00215,150,whatsapp
1056,303.11326,742.0,922.75,700.0,0.00704,0.00541,0.01721,1.35291,0.00191,150,whatsapp
1082,294.35421,763.0,936.75,721.0,0.0068,0.00541,0.01777,1.28377,0.00217,150,whatsapp
1083,280.08257,821.0,953.0,779.0,0.00703,0.00597,0.01685,1.24893,0.00247,150,whatsapp
1037,278.92345,780.5,936.0,738.5,0.00634,0.00675,0.01476,1.20618,0.00224,150,whatsapp
1029,292.33347,817.0,951.0,775.0,0.00664,0.00489,0.01457,1.29906,0.00222,150,whatsapp
1030,282.8349,826.0,930.0,784.0,0.00774,0.00522,0.02339,1.39299,0.00208,150,whatsapp
1068,329.75921,759.0,931.75,717.0,0.00512,0.00459,0.01209,1.13643,0.00267,150,whatsapp
1080,330.65023,762.0,933.75,720.0,0.00591,0.00484,0.01391,1.27176,0.0024,150,whatsapp
1049,293.32321,846.5,918.5,804.5,0.00624,0.00379,0.01648,1.23569,0.00285,150,whatsapp
1020,322.62477,814.5,951.75,772.5,0.00659,0.00419,0.01907,1.34014,0.00253,150,whatsapp
1023,304.65628,814.0,934.75,772.0,0.00647,0.00483,0.01809,1.31086,0.00204,150,whatsapp
1033,318.52517,864.5,945.25,822.5,0.00604,0.00508,0.01302,1.14264,0.00321,150,whatsapp
1021,320.95301,852.5,943.5,810.5,0.00652,0.00556,0.01582,1.33787,0.00206,150,whatsapp
1034,323.61816,777.0,937.75,735.0,0.00612,0.00543,0.0148,1.26996,0.0021,150,whatsapp
1027,334.31123,876.0,946.75,834.0,0.00659,0.00632,0.01802,1.30392,0.00211,150,whatsapp
1041,319.88449,799.5,932.75,757.5,0.00598,0.00635,0.01663,1.21735,0.00216,150,whatsapp
1020,325.93867,786.0,920.25,744.0,0.00665,0.00391,0.01872,1.3841,0.00177,150,whatsapp
1074,331.74249,813.5,936.75,771.5,0.00664,0.00439,0.01818,1.34342,0.00222,150,whatsapp
1047,338.60976,901.0,973.0,859.0,0.00658,0.00521,0.01831,1.3008,0.00214,150,whatsapp
1022,341.13765,880.5,945.75,838.5,0.00718,0.00505,0.01663,1.37742,0.00226,150,whatsapp
1079,333.56564,793.0,938.0,751.0,0.00636,0.00572,0.01511,1.37311,0.00149,150,whatsapp
1057,336.66044,737.0,860.5,695.0,0.00597,0.00669,0.01478,1.21689,0.00224,150,whatsapp
1017,354.94808,751.0,952.75,709.0,0.00634,0.00544,0.01561,1.23568,0.00213,150,whatsapp
1014,328.08554,767.0,931.75,725.0,0.00553,0.00503,0.0139,1.14968,0.00237,150,whatsapp
1044,351.32155,767.0,936.75,725.0,0.00597,0.00455,0.01453,1.17297,0.0026,150,whatsapp
1080,334.94799,826.0,954.75,784.0,0.00576,0.00484,0.01376,1.17902,0.00254,150,whatsapp
1022,330.38937,765.5,954.0,723.5,0.00527,0.00409,0.0125,1.08461,0.0032,150,whatsapp
1050,333.67572,792.0,894.0,750.0,0.00572,0.00376,0.01326,1.25319,0.00232,150,whatsapp
1034,341.34893,792.5,934.0,750.5,0.00568,0.00603,0.01202,1.18461,0.00234,150,whatsapp
1040,326.59187,773.0,928.0,731.0,0.00577,0.00434,0.01539,1.20347,0.00245,150,whatsapp
1019,337.39628,823.5,938.5,781.5,0.00629,0.00492,0.01587,1.29386,0.00239,150,whatsapp
1058,321.58065,837.0,936.75,795.0,0.006,0.00505,0.01456,1.19876,0.00268,150,whatsapp
1043,292.1214,835.0,940.5,793.0,0.00744,0.0068,0.01878,1.28292,0.00214,150,whatsapp
1063,331.50012,854.5,942.75,812.5,0.0067,0.00601,0.01482,1.41691,0.00122,150,whatsapp
1084,310.98127,811.5,950.25,769.5,0.00686,0.0043,0.01693,1.31094,0.00259,150,whatsapp
1038,345.03914,849.0,921.0,807.0,0.00623,0.0052,0.0131,1.1593,0.00311,150,whatsapp
1018,313.24031,740.0,847.0,698.0,0.00598,0.00451,0.01376,1.39309,0.00192,150,whatsapp
1009,327.25157,816.5,931.0,774.5,0.00662,0.00627,0.01638,1.28312,0.00211,150,whatsapp
1026,290.57501,782.5,881.75,740.5,0.00639,0.00455,0.01845,1.29294,0.00206,150,whatsapp
1061,319.88166,784.5,891.0,742.5,0.00673,0.00495,0.01552,1.5135,0.00181,150,whatsapp
1050,350.51574,741.0,923.5,699.0,0.00498,0.00498,0.01131,1.14416,0.00226,150,whatsapp
1044,351.26781,774.5,910.5,732.5,0.00556,0.00438,0.01468,1.2404,0.00214,150,whatsapp
1055,311.54876,801.5,938.0,759.5,0.00629,0.00526,0.01539,1.3207,0.002,150,whatsapp
1013,316.60768,792.0,932.0,750.0,0.00753,0.00583,0.02153,1.30755,0.00251,150,whatsapp
1071,341.08829,715.5,931.0,673.5,0.00769,0.00438,0.02058,1.58216,0.00192,150,whatsapp
1071,325.32731,840.0,895.75,798.0,0.00552,0.00497,0.01368,1.28339,0.00213,150,whatsapp
1086,303.90274,817.5,870.0,775.5,0.00769,0.00728,0.01835,1.22082,0.00282,150,whatsapp
1009,280.31076,805.5,890.75,763.5,0.00827,0.00556,0.0218,1.21576,0.00339,150,whatsapp
1059,308.86936,824.0,916.0,782.0,0.00778,0.00653,0.02016,1.3722,0.00194,150,whatsapp
1072,331.02293,776.0,927.25,734.0,0.00655,0.00545,0.01701,1.22208,0.00238,150,whatsapp
1077,291.09136,789.0,893.0,747.0,0.00679,0.00492,0.01631,1.33323,0.00208,150,whatsapp
1081,288.01958,781.5,872.75,739.5,0.00691,0.00594,0.01508,1.28691,0.00216,150,whatsapp
1062,285.59376,791.5,874.5,749.5,0.00668,0.00597,0.01791,1.44945,0.0013,150,whatsapp
1054,255.16096,829.0,870.0,787.0,0.00766,0.00594,0.02198,1.47084,0.00131,150,whatsapp
1021,259.05771,794.0,900.75,752.0,0.00741,0.00462,0.01662,1.61632,0.00114,150,whatsapp
1014,259.52584,829.5,916.5,787.5,0.00781,0.00576,0.02049,1.65781,0.00099,150,whatsapp
1021,299.1915,858.5,931.0,816.5,0.00782,0.00387,0.01877,1.71942,0.00099,150,whatsapp
1040,289.70174,799.0,890.0,757.0,0.00651,0.00412,0.01828,1.43897,0.00203,150,whatsapp
1028,287.47313,798.0,903.0,756.0,0.00614,0.00497,0.01846,1.49186,0.00129,150,whatsapp
1048,255.0306,813.0,901.0,771.0,0.0064,0.00544,0.01707,1.36613,0.00202,150,whatsapp
1054,274.24713,834.0,921.0,792.0,0.00643,0.00577,0.01729,1.24357,0.00222,150,whatsapp
1066,316.56707,766.0,907.5,724.0,0.0064,0.00463,0.01599,1.52593,0.00135,150,whatsapp
1066,250.67479,823.0,943.0,781.0,0.00687,0.00449,0.01873,1.45922,0.00188,150,whatsapp
1010,275.77039,794.0,894.0,752.0,0.00735,0.00391,0.01939,1.63667,0.00135,150,whatsapp
1018,292.77566,793.0,911.25,751.0,0.0063,0.00407,0.01549,1.57187,0.00112,150,whatsapp
1074,294.02672,777.0,917.75,735.0,0.00623,0.0036,0.01531,1.44952,0.00183,150,whatsapp
1080,319.58807,861.5,947.25,819.5,0.00704,0.00475,0.02213,1.55125,0.00153,150,whatsapp
1020,306.57741,784.0,954.0,742.0,0.00728,0.0044,0.02036,1.6077,0.00143,150,whatsapp
1020,281.36165,789.0,911.0,747.0,0.00579,0.00468,0.01293,1.36992,0.00188,150,whatsapp
1022,295.52667,793.0,951.75,751.0,0.00655,0.00485,0.0174,1.43138,0.00145,150,whatsapp
1079,287.01376,777.0,923.0,735.0,0.0062,0.00406,0.01669,1.41211,0.00198,150,whatsapp
1014,284.09673,887.5,924.0,845.5,0.00772,0.00448,0.02019,1.63117,0.0016,150,whatsapp
1077,267.32878,815.0,923.25,773.0,0.00712,0.00437,0.01971,1.62227,0.0014,150,whatsapp
1043,247.77798,818.0,882.0,776.0,0.00668,0.00432,0.01796,1.44168,0.00196,150,whatsapp
1017,269.87694,798.5,874.25,756.5,0.00631,0.00441,0.01812,1.51806,0.00131,150,whatsapp
1043,299.01436,854.0,930.0,812.0,0.00612,0.00412,0.01562,1.35727,0.00213,150,whatsapp
1058,267.74838,818.0,898.25,776.0,0.00769,0.00632,0.02048,1.61527,0.00024,150,whatsapp
1016,278.84826,794.0,894.75,752.0,0.00805,0.00959,0.01885,1.47978,0.00094,150,whatsapp
1083,297.96528,874.0,942.75,832.0,0.00658,0.00587,0.0182,1.62312,0.00025,150,whatsapp
1024,303.36695,806.0,930.0,764.0,0.00859,0.00778,0.01935,1.60384,0.00073,150,whatsapp
1078,318.76866,815.5,909.75,773.5,0.00627,0.00503,0.01587,1.56937,0.00064,150,whatsapp
1031,283.70971,858.0,939.0,816.0,0.00752,0.00516,0.01852,1.64036,0.0011,150,whatsapp
1005,272.61679,789.0,928.0,747.0,0.00625,0.00506,0.01657,1.55728,0.0007,150,whatsapp
1054,340.58484,821.0,937.0,779.0,0.00582,0.00533,0.0155,1.47064,0.00082,150,whatsapp
1073,324.92577,872.5,967.75,830.5,0.00632,0.00518,0.01623,1.59125,0.00038,150,whatsapp
1082,318.03622,778.0,914.0,736.0,0.04376,0.00574,0.01513,5.87799,0.0006,150,whatsapp
1063,303.69101,799.5,939.0,757.5,0.00666,0.00482,0.01616,1.68457,0.001,150,whatsapp
1056,324.67245,793.0,891.0,751.0,0.00572,0.00483,0.01584,1.49565,0.00108,150,whatsapp
1063,291.82695,857.0,912.0,815.0,0.0765,0.00524,0.01616,7.26158,0.00185,150,whatsapp
1062,279.65617,800.0,901.75,758.0,0.00503,0.00501,0.01213,1.21193,0.00196,150,whatsapp
1084,283.0611,828.0,911.0,786.0,0.00555,0.00411,0.01307,1.30207,0.00214,150,whatsapp
1082,274.17004,800.0,887.5,758.0,0.00686,0.00426,0.01091,1.77307,0.00185,150,whatsapp
1063,254.45009,822.5,889.5,780.5,0.00568,0.00473,0.01384,1.25527,0.00214,150,whatsapp
1054,245.92778,812.0,905.5,770.0,0.0064,0.00512,0.01664,1.43751,0.00127,150,whatsapp
1079,273.35201,877.5,957.0,835.5,0.00599,0.00528,0.01513,1.27024,0.00218,150,whatsapp
1060,274.01199,837.0,916.0,795.0,0.00523,0.0051,0.01448,1.21431,0.00193,150,whatsapp
1082,293.13029,779.0,905.75,737.0,0.0052,0.00348,0.01058,1.33023,0.00211,150,whatsapp
1073,279.80539,804.0,860.0,762.0,0.00557,0.00446,0.01031,1.30439,0.00198,150,whatsapp
1076,311.75621,819.0,890.75,777.0,0.00608,0.00576,0.015,1.40556,0.00106,150,whatsapp
1079,301.85808,862.0,961.0,820.0,0.00722,0.0033,0.01591,2.07198,0.00011,150,whatsapp
1079,308.70402,783.0,903.0,741.0,0.00631,0.00445,0.01512,1.56638,0.00106,150,whatsapp
1066,314.30935,885.5,952.0,843.5,0.00627,0.00561,0.01563,1.54258,0.00059,150,whatsapp
1048,290.83256,806.5,906.75,764.5,0.00766,0.00549,0.01708,1.66939,0.00067,150,whatsapp
1068,266.95897,828.0,896.5,786.0,0.00711,0.00426,0.01784,1.5999,0.00107,150,whatsapp
1032,258.68383,815.0,851.0,773.0,0.00582,0.00499,0.01481,1.46691,0.00124,150,whatsapp
1052,270.86532,808.0,888.5,766.0,0.00676,0.00393,0.01526,1.54705,0.00192,150,whatsapp
1072,277.2055,804.0,839.75,762.0,0.00594,0.00469,0.01372,1.5173,0.0016,150,whatsapp
1027,287.73744,850.5,916.0,808.5,0.00687,0.00292,0.01581,1.62202,0.00193,150,whatsapp
1061,280.30673,827.0,894.0,785.0,0.1236,0.0047,0.01669,8.48424,0.00181,150,whatsapp
1083,289.88691,805.5,879.0,763.5,0.00485,0.00388,0.01178,1.24576,0.00208,150,whatsapp
1086,273.18752,795.0,855.0,753.0,0.00507,0.00475,0.0121,1.23537,0.00183,150,whatsapp
1070,283.16614,823.0,875.0,781.0,0.00512,0.00429,0.01429,1.25012,0.00203,150,whatsapp
1071,297.42099,812.0,877.0,770.0,0.00575,0.00436,0.01294,1.41849,0.00192,150,whatsapp
1076,253.36252,813.0,874.75,771.0,0.00614,0.00475,0.0145,1.4333,0.00164,150,whatsapp
1051,274.27153,804.0,843.0,762.0,0.00525,0.00417,0.01284,1.31454,0.00204,150,whatsapp
1044,277.41586,816.5,862.0,774.5,0.00484,0.00469,0.01248,1.29819,0.0017,150,whatsapp
1081,265.90548,830.5,887.5,788.5,0.0053,0.00452,0.01347,1.20961,0.0022,150,whatsapp
1077,276.49892,814.5,855.0,772.5,0.00516,0.00418,0.01133,1.20527,0.00233,150,whatsapp
1067,250.18823,838.5,877.25,796.5,0.00529,0.00495,0.01439,1.21579,0.00216,150,whatsapp
1076,250.34679,831.0,875.25,789.0,0.0064,0.00407,0.01458,1.43736,0.0022,150,whatsapp
1064,271.59855,804.0,856.0,762.0,0.00579,0.00513,0.01413,1.41854,0.00109,150,whatsapp
1021,268.09829,810.0,848.0,768.0,0.00637,0.00454,0.01489,1.57616,0.00106,150,whatsapp
1054,273.56615,811.0,873.25,769.0,0.00641,0.00486,0.0169,1.25115,0.00229,150,whatsapp
1082,262.0128,805.0,872.0,763.0,0.0058,0.00442,0.01495,1.38115,0.00165,150,whatsapp
1087,233.12327,832.5,904.0,790.5,0.00685,0.00451,0.01678,1.30478,0.00284,150,whatsapp
1072,267.95811,825.0,881.0,783.0,0.00688,0.00482,0.01781,1.47142,0.00153,150,whatsapp
1050,258.16609,815.0,860.75,773.0,0.00637,0.0046,0.01605,1.55731,0.00128,150,whatsapp
1045,308.47281,832.0,931.0,790.0,0.00728,0.00354,0.01665,1.78349,0.00047,150,whatsapp
1072,307.53835,815.0,876.0,773.0,0.00614,0.00355,0.01457,1.55478,0.00121,150,whatsapp
1076,283.75043,818.0,927.0,776.0,0.00623,0.00576,0.01495,1.47961,0.00107,150,whatsapp
1083,288.7683,817.0,938.0,775.0,0.00692,0.00411,0.01624,1.59186,0.00076,150,whatsapp
1077,306.83001,845.0,974.5,803.0,0.00695,0.0038,0.01486,1.65215,0.00112,150,whatsapp
1083,251.63932,833.0,885.0,791.0,0.12063,0.00558,0.01821,8.3209,0.00161,150,whatsapp
1084,253.79836,839.0,924.0,797.0,0.00606,0.00548,0.01611,1.32354,0.00173,150,whatsapp
1083,278.81032,850.0,997.75,808.0,0.00646,0.00527,0.01767,1.36183,0.00198,150,whatsapp
1061,253.90105,873.0,915.0,831.0,0.00939,0.00445,0.02012,2.10121,0.0008,150,whatsapp
1087,281.61576,829.0,902.75,787.0,0.00579,0.00493,0.01381,1.41558,0.00138,150,whatsapp
1077,250.99201,838.0,911.5,796.0,0.0068,0.0045,0.01965,1.46483,0.00198,150,whatsapp
1074,281.05467,837.0,901.0,795.0,0.00579,0.00414,0.01414,1.39261,0.00202,150,whatsapp
1073,318.7748,828.0,911.5,786.0,0.00621,0.00401,0.01348,1.45671,0.00184,150,whatsapp
1075,290.54648,824.0,867.0,782.0,0.0059,0.00413,0.01236,1.46771,0.0019,150,whatsapp
1065,280.28901,832.0,875.0,790.0,0.00534,0.00374,0.01589,1.31226,0.00189,150,whatsapp
1031,271.77821,828.5,879.0,786.5,0.00682,0.00408,0.01618,1.55304,0.0015,150,whatsapp
1055,281.44098,808.0,862.0,766.0,0.00619,0.00402,0.01551,1.6259,0.00076,150,whatsapp
1082,291.28469,821.0,895.0,779.0,0.00708,0.00406,0.01685,1.75029,0.00032,150,whatsapp
1079,305.61979,806.0,875.0,764.0,0.00754,0.00551,0.02095,1.59516,0.00091,150,whatsapp
1017,289.69332,787.0,850.25,745.0,0.00682,0.00643,0.01521,1.35795,0.0011,150,whatsapp
1004,345.57165,721.0,911.0,679.0,0.00586,0.00428,0.01557,1.82058,0.00032,150,whatsapp
1073,332.28242,902.0,950.75,860.0,0.00756,0.0065,0.02076,1.49932,0.00098,150,whatsapp
1026,323.25278,905.5,948.5,863.5,0.00684,0.00678,0.01571,1.41418,0.00089,150,whatsapp
1018,360.36472,886.0,949.75,844.0,0.00626,0.00515,0.0163,1.44063,0.00137,150,whatsapp
1027,302.58004,839.5,918.0,797.5,0.00683,0.00474,0.01632,1.53056,0.00135,150,whatsapp
1049,284.3029,787.0,866.0,745.0,0.19786,0.00442,0.01584,9.65269,0.00109,150,whatsapp
1087,297.13451,827.5,887.5,785.5,0.00466,0.00386,0.01189,1.08226,0.00263,150,whatsapp
1080,310.65154,804.0,876.0,762.0,0.00424,0.00386,0.00791,1.06862,0.00296,150,whatsapp
1065,277.97503,822.0,847.75,780.0,0.00551,0.00454,0.01223,1.37997,0.00182,150,whatsapp
1081,284.89807,841.0,939.0,799.0,0.00499,0.00458,0.01235,1.13304,0.00254,150,whatsapp
1021,263.20124,824.0,851.0,782.0,0.00503,0.00385,0.0114,1.20416,0.00246,150,whatsapp
1080,259.59306,831.0,894.5,789.0,0.00457,0.00442,0.01123,1.02859,0.00287,150,whatsapp
1079,305.76445,837.0,910.0,795.0,0.00455,0.00404,0.01173,1.08156,0.0025,150,whatsapp
1076,295.11617,848.0,905.0,806.0,0.00484,0.0043,0.0123,1.14892,0.00221,150,whatsapp
1071,300.86519,843.0,874.0,801.0,0.00495,0.00437,0.01236,1.23132,0.00222,150,whatsapp
1019,273.46949,849.5,898.75,807.5,0.00524,0.00451,0.01124,1.23764,0.00215,150,whatsapp
1085,291.21616,811.0,881.0,769.0,0.00718,0.00536,0.01596,1.60378,0.00103,150,whatsapp
1086,305.88829,845.0,920.5,803.0,0.00578,0.00456,0.01477,1.52205,0.00099,150,whatsapp
1085,287.76052,824.0,867.0,782.0,0.00567,0.00344,0.01418,1.46602,0.00208,150,whatsapp
1053,297.2533,819.0,890.75,777.0,0.00549,0.00432,0.01292,1.32451,0.00205,150,whatsapp
1030,269.24861,830.0,866.0,788.0,0.00631,0.00408,0.01553,1.54737,0.00154,150,whatsapp
1084,280.82842,801.0,874.25,759.0,0.0055,0.00504,0.01404,1.23883,0.00215,150,whatsapp
1077,318.59669,882.0,949.75,840.0,0.00539,0.00457,0.01437,1.41779,0.00132,150,whatsapp
1078,270.18814,836.0,885.0,794.0,0.00693,0.00533,0.01586,1.59232,0.001,150,whatsapp
1078,274.8856,837.0,876.0,795.0,0.00683,0.00633,0.0159,1.5903,0.0002,150,whatsapp
1086,252.12222,814.5,864.0,772.5,0.0065,0.00619,0.01488,1.49568,0.00105,150,whatsapp
1073,302.48599,821.0,900.0,779.0,0.00596,0.00426,0.01604,1.54437,0.00104,150,whatsapp
1058,282.96882,808.5,854.0,766.5,0.08194,0.00392,0.01362,7.71236,0.00149,150,whatsapp
1071,294.72494,796.5,860.5,754.5,0.00513,0.00412,0.01159,1.2939,0.00194,150,whatsapp
1037,287.7527,814.5,862.0,772.5,0.00461,0.00422,0.01005,1.23966,0.00211,150,whatsapp
1077,300.76954,815.0,863.5,773.0,0.00529,0.00408,0.01389,1.34122,0.00193,150,whatsapp
1085,286.5558,801.0,841.0,759.0,0.00476,0.00507,0.0124,1.15594,0.0022,150,whatsapp
1076,318.58473,823.0,905.0,781.0,0.00493,0.00399,0.01388,1.25394,0.00213,150,whatsapp
1083,299.73099,815.0,849.5,773.0,0.00554,0.00344,0.0122,1.44304,0.00193,150,whatsapp
1072,280.70212,816.0,877.0,774.0,0.00539,0.0041,0.01148,1.32855,0.00216,150,whatsapp
1027,289.05731,817.0,868.0,775.0,0.00476,0.00329,0.01206,1.23329,0.00223,150,whatsapp
1081,282.02417,823.5,861.0,781.5,0.00575,0.0046,0.01249,1.34569,0.00203,150,whatsapp
1083,271.68967,809.0,842.25,767.0,0.00477,0.00442,0.01117,1.18389,0.00226,150,whatsapp
1082,301.72342,814.0,871.5,772.0,0.00495,0.00439,0.01134,1.27,0.00192,150,whatsapp
1072,301.12651,814.5,851.0,772.5,0.00538,0.00459,0.01325,1.38222,0.00174,150,whatsapp
1074,260.83605,837.0,903.0,795.0,0.0075,0.00535,0.015,1.52334,0.00201,150,whatsapp
1073,270.28775,868.0,973.0,826.0,0.00649,0.00477,0.01579,1.58899,0.00126,150,whatsapp
1078,275.40565,833.0,876.5,791.0,0.00657,0.00372,0.01501,1.5335,0.00213,150,whatsapp
1073,278.56705,837.5,857.0,795.5,0.00779,0.00416,0.01231,2.01217,0.00114,150,whatsapp
1076,289.11023,838.0,864.0,796.0,0.00498,0.00455,0.01298,1.27144,0.00174,150,whatsapp
1054,306.77428,824.5,865.0,782.5,0.00668,0.00481,0.0151,1.56234,0.00154,150,whatsapp
1075,268.34993,805.0,870.0,763.0,0.00557,0.00517,0.0138,1.36966,0.00132,150,whatsapp
1081,320.29831,828.0,944.75,786.0,0.00654,0.00548,0.01495,1.52633,0.00107,150,whatsapp
1078,291.81264,800.5,869.0,758.5,0.00571,0.0045,0.01503,1.47908,0.00096,150,whatsapp
1082,256.29206,836.0,859.0,794.0,0.00706,0.00447,0.02056,1.68531,0.00019,150,whatsapp
1052,301.09363,837.5,860.75,795.5,0.00673,0.00453,0.01452,1.73341,0.00092,150,whatsapp
1083,278.21165,820.0,865.75,778.0,0.08068,0.00396,0.01246,7.54161,0.00215,150,whatsapp
1079,283.60275,863.0,956.0,821.0,0.00512,0.00499,0.01178,1.14128,0.00222,150,whatsapp
1064,282.70125,840.5,945.75,798.5,0.00546,0.00504,0.01359,1.20644,0.00222,150,whatsapp
1081,274.29119,793.0,849.0,751.0,0.00494,0.0038,0.01201,1.2053,0.00226,150,whatsapp
1077,311.92759,794.0,901.0,752.0,0.00495,0.00486,0.01325,1.22941,0.00164,150,whatsapp
1081,275.64209,847.0,891.0,805.0,0.00496,0.00515,0.01104,1.15782,0.00209,150,whatsapp
1076,276.08356,811.5,872.0,769.5,0.00526,0.00516,0.01373,1.28703,0.0014,150,whatsapp
1083,333.55464,842.0,915.0,800.0,0.00518,0.0041,0.01272,1.29314,0.00206,150,whatsapp
1071,296.08981,810.0,900.5,768.0,0.00866,0.00704,0.02142,1.77985,0.00018,150,whatsapp
1065,273.14929,832.0,917.5,790.0,0.00678,0.00381,0.01549,1.88156,0.00019,150,whatsapp
1003,278.53875,810.0,889.75,768.0,0.00566,0.0058,0.01517,1.52932,0.00032,150,whatsapp
1024,296.34503,830.5,897.0,788.5,0.00552,0.00416,0.01327,1.27051,0.00227,150,whatsapp
1021,302.9884,881.5,914.75,839.5,0.00632,0.00502,0.01466,1.29313,0.00201,150,whatsapp
1027,295.81736,830.5,931.75,788.5,0.00569,0.00528,0.01397,1.19032,0.00249,150,whatsapp
1027,322.5767,836.0,911.0,794.0,0.00481,0.00436,0.01289,1.17393,0.00204,150,whatsapp
1061,275.46589,776.0,920.0,734.0,0.00569,0.00586,0.01393,1.18818,0.00209,150,whatsapp
1009,300.35449,782.5,885.75,740.5,0.00549,0.00426,0.01324,1.43202,0.00172,150,whatsapp
1077,314.80327,825.0,918.5,783.0,0.00499,0.00415,0.01032,1.21908,0.00223,150,whatsapp
1068,299.11508,830.0,917.5,788.0,0.00448,0.00326,0.01005,1.07826,0.00303,150,whatsapp
1077,292.68184,830.0,879.0,788.0,0.00435,0.00338,0.0088,1.07617,0.00304,150,whatsapp
1075,350.74986,828.5,956.0,786.5,0.00432,0.0034,0.01014,1.23477,0.00204,150,whatsapp
1087,300.15829,828.0,950.75,786.0,0.00603,0.00437,0.01374,1.39943,0.00208,150,whatsapp
1084,314.31573,846.0,954.0,804.0,0.00656,0.00506,0.01488,1.54968,0.00104,150,whatsapp
1066,348.2195,838.5,970.0,796.5,0.00567,0.00423,0.01432,1.31136,0.00229,150,whatsapp
1068,354.12928,808.0,969.0,766.0,0.00536,0.00316,0.01197,1.08775,0.00405,150,whatsapp
1075,320.38007,850.5,974.0,808.5,0.0073,0.00342,0.01558,1.41904,0.00312,150,whatsapp
1057,339.42924,873.5,954.0,831.5,0.0064,0.00382,0.01516,1.29192,0.00267,150,whatsapp
1047,333.68911,861.0,954.0,819.0,0.00599,0.00458,0.01415,1.13611,0.00324,150,whatsapp
1045,292.43006,922.5,984.25,880.5,0.00601,0.00409,0.01352,1.20157,0.00306,150,whatsapp
1062,311.59914,895.0,995.0,853.0,0.00593,0.00484,0.0144,1.26578,0.00212,150,whatsapp
1076,326.40602,930.0,1007.25,888.0,0.00662,0.00433,0.01708,1.42576,0.00207,150,whatsapp
1070,296.9322,883.5,964.0,841.5,0.00545,0.00437,0.01336,1.1909,0.00261,150,whatsapp
1069,298.62609,929.5,1000.0,887.5,0.00584,0.00338,0.01631,1.1975,0.0032,150,whatsapp
1060,324.65982,885.0,978.0,843.0,0.00536,0.00437,0.01418,1.24123,0.00223,150,whatsapp
1068,286.43316,896.5,1008.5,854.5,0.00674,0.00421,0.01839,1.3778,0.00221,150,whatsapp
1084,284.58066,926.5,972.0,884.5,0.0077,0.00414,0.01384,1.46468,0.00316,150,whatsapp
1079,276.56402,922.5,988.25,880.5,0.00801,0.00387,0.01611,1.48169,0.00292,150,whatsapp
1084,297.00421,941.5,990.0,899.5,0.00633,0.00457,0.01263,1.70617,0.00113,150,whatsapp
1069,281.12592,902.0,946.0,860.0,0.00674,0.00536,0.01777,1.45201,0.00121,150,whatsapp
1072,286.96542,891.5,966.0,849.5,0.00698,0.00436,0.01601,1.51638,0.00194,150,whatsapp
1084,335.36222,904.0,986.75,862.0,0.00643,0.00489,0.01808,1.51884,0.00141,150,whatsapp
1086,297.4378,909.0,1001.0,867.0,0.0067,0.00455,0.01623,1.45947,0.00193,150,whatsapp
1072,308.81348,905.0,987.75,863.0,0.00748,0.0052,0.01566,1.63947,0.0011,150,whatsapp
1083,300.29403,894.0,967.0,852.0,0.00732,0.00507,0.01473,1.67203,0.00115,150,whatsapp
1083,281.10112,947.0,982.0,905.0,0.00804,0.00637,0.01947,1.58651,0.00108,150,whatsapp
1003,294.36707,905.0,962.75,863.0,0.00621,0.00519,0.01769,1.43696,0.00119,150,whatsapp
1051,306.66866,901.0,951.0,859.0,0.00528,0.00429,0.01374,1.32768,0.00202,150,whatsapp
1059,275.36167,878.0,942.75,836.0,0.00688,0.00482,0.01437,1.53037,0.00152,150,whatsapp
1081,266.27724,901.0,952.75,859.0,0.00604,0.00476,0.01585,1.31945,0.00212,150,whatsapp
1009,280.10205,908.5,954.0,866.5,0.00572,0.00443,0.01635,1.32782,0.00191,150,whatsapp
1003,284.61677,918.0,952.0,876.0,0.0058,0.00432,0.01501,1.33985,0.00213,150,whatsapp
1011,300.44249,894.0,942.0,852.0,0.00597,0.00425,0.0144,1.40342,0.0019,150,whatsapp
1087,285.12331,906.0,969.0,864.0,0.00597,0.00402,0.01456,1.33875,0.00232,150,whatsapp
1051,301.09324,902.0,950.0,860.0,0.00613,0.0045,0.0151,1.43539,0.00184,150,whatsapp
1085,334.97393,888.0,944.0,846.0,0.00614,0.00478,0.01559,1.39306,0.00171,150,whatsapp
1067,292.2068,902.0,966.75,860.0,0.00574,0.00413,0.01321,1.26336,0.00248,150,whatsapp
