fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,udp_ratio,actual_packets_in_flow,agg_mode,agg_value,label
13,627.76923,348.94371,722.0,953.0,1013.0,680.0,0.0086,0.01015,0.00597,1.18058,12.0,942.08333,265.69295,986.0,1084.75,1087.0,944.0,0.00529,0.01378,0.00016,2.60413,0.41924,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,1015.0,64.78075,978.0,1085.0,1085.0,936.0,0.01318,0.03764,8e-05,2.85511,14.0,650.42857,333.07651,867.0,909.25,953.0,825.0,0.00981,0.01343,0.00526,1.36904,0.55079,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,822.3,309.81835,990.0,990.0,990.0,948.0,0.00858,0.01629,0.00021,1.89815,15.0,702.06667,307.84985,871.0,901.5,922.0,829.0,0.00417,0.00601,0.00274,1.44183,0.43847,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,667.4,364.22425,881.0,931.0,956.0,839.0,0.00823,0.00898,0.00459,1.09127,10.0,854.8,338.02953,993.0,1053.75,1074.0,951.0,0.00336,0.00692,0.00017,2.05946,0.53941,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,697.66667,412.99987,896.0,1028.0,1074.0,854.0,0.03623,0.07005,0.00126,1.93348,19.0,663.21053,342.82612,868.0,891.0,1027.0,826.0,0.00928,0.00997,0.00494,1.07413,0.24936,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,941.16667,30.48451,941.0,974.75,977.0,899.0,0.00237,0.00559,0.00011,2.35413,13.0,645.46154,333.65127,865.0,877.0,901.0,823.0,0.011,0.01296,0.00596,1.17833,0.57374,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,587.05556,335.72351,807.0,862.75,887.0,765.0,0.0048,0.00788,0.00106,1.64369,7.0,802.42857,298.20121,925.0,925.0,925.0,883.0,0.00065,0.00125,7e-05,1.92641,0.65293,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,629.72727,304.35628,818.0,838.0,857.0,776.0,0.00748,0.01136,0.00215,1.51909,14.0,916.57143,325.67111,1050.0,1071.25,1072.0,1008.0,0.00528,0.00822,0.00028,1.55739,0.35057,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,646.75,276.59029,808.0,813.0,813.0,766.0,0.00751,0.01273,0.00205,1.69606,9.0,842.33333,274.73179,909.0,986.0,989.0,867.0,0.00124,0.00197,0.00015,1.58987,0.57717,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,946.4,254.29204,987.0,1083.75,1084.0,945.0,0.01207,0.02714,0.00013,2.24868,15.0,578.73333,316.87904,725.0,813.0,874.0,683.0,0.00798,0.01047,0.00167,1.31169,0.52158,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,791.35,185.87745,884.0,886.25,893.0,842.0,0.00922,0.0158,0.0,1.71374,5.0,911.8,332.4,1078.0,1078.0,1078.0,1036.0,0.00754,0.01278,0.00021,1.69457,0.77637,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,797.25,290.91068,923.0,956.0,956.0,881.0,0.00332,0.0046,0.0,1.38624,13.0,864.07692,274.5616,938.0,1031.0,1031.0,896.0,0.00085,0.00178,0.00011,2.08378,0.45995,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,828.46154,248.60398,948.0,948.0,948.0,906.0,0.00546,0.00654,0.00372,1.19864,12.0,914.0,296.89476,1010.0,1082.0,1082.0,968.0,0.00539,0.01404,7e-05,2.60462,0.49545,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,817.89474,273.30509,964.0,966.5,967.0,922.0,0.00723,0.01144,0.00159,1.58127,6.0,839.33333,248.8009,951.0,951.0,951.0,909.0,0.00015,9e-05,0.00014,0.60633,0.75525,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,664.61111,310.95804,780.5,910.5,945.0,738.5,0.00781,0.0127,0.0,1.62533,7.0,850.85714,372.42772,1087.0,1087.0,1087.0,1045.0,0.00797,0.01541,0.00014,1.93425,0.66762,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,716.85714,380.08962,965.0,966.0,966.0,923.0,0.01724,0.01866,0.00781,1.08236,18.0,817.83333,256.91033,913.0,970.0,992.0,871.0,0.00366,0.01011,0.00011,2.76605,0.25422,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,618.9,323.49512,802.0,862.0,879.0,760.0,0.00478,0.01081,0.0,2.26144,5.0,1081.8,0.4,1082.0,1082.0,1082.0,1040.0,0.00011,5e-05,9e-05,0.44681,0.6959,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,745.0,315.53072,831.0,928.5,1028.0,789.0,0.00794,0.01349,0.0027,1.69836,14.0,843.85714,315.62678,953.0,1070.5,1071.0,911.0,0.00103,0.00178,0.00014,1.73131,0.40957,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,752.41176,313.43637,903.0,941.0,986.0,861.0,0.00606,0.00883,0.00254,1.45568,8.0,660.5,409.82252,975.0,975.0,975.0,933.0,0.0007,0.00076,0.00014,1.09487,0.70766,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,765.69231,369.57072,969.0,974.0,986.0,927.0,0.00805,0.01011,0.00316,1.25656,12.0,847.16667,335.19393,1037.0,1045.25,1046.0,995.0,0.00615,0.01292,0.00014,2.10122,0.49473,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,711.57143,340.73528,918.0,961.5,965.0,876.0,0.00917,0.01615,0.001,1.76113,11.0,845.18182,287.00644,871.0,1058.0,1058.0,829.0,0.00069,0.00113,0.0001,1.63268,0.51726,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,893.46154,281.69695,958.0,1067.0,1067.0,916.0,0.01087,0.01984,0.00014,1.82554,12.0,737.91667,299.77671,841.5,934.0,974.0,799.5,0.01079,0.01347,0.00314,1.24902,0.56742,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,855.07692,332.12844,1009.0,1061.0,1061.0,967.0,0.01167,0.01871,0.00056,1.60245,12.0,758.08333,311.73906,902.0,945.0,1021.0,860.0,0.01066,0.01369,0.00322,1.2839,0.54994,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,822.27273,281.06165,894.0,1025.0,1025.0,852.0,0.01059,0.02058,0.00014,1.94402,14.0,763.21429,274.61588,866.0,895.0,898.0,824.0,0.00882,0.01215,0.00316,1.37683,0.45844,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,642.0,337.26804,842.0,845.5,872.0,800.0,0.00889,0.01188,0.00438,1.33738,10.0,992.6,249.92607,1075.5,1081.0,1081.0,1033.5,0.0071,0.0141,0.00018,1.98466,0.49243,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,863.69231,266.24436,965.0,992.0,992.0,923.0,0.00724,0.01304,0.00019,1.80068,12.0,693.83333,242.23261,766.0,863.25,870.0,724.0,0.00789,0.01004,0.00252,1.27187,0.5742,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,656.15385,361.59239,825.0,863.0,996.0,783.0,0.01002,0.01043,0.006,1.04079,12.0,902.75,297.24713,1025.0,1047.0,1047.0,983.0,0.01048,0.01939,0.00027,1.84945,0.44053,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,620.33333,381.02362,786.0,970.0,1015.0,744.0,0.00786,0.01084,0.00408,1.37986,7.0,780.42857,346.27564,1000.0,1000.0,1000.0,958.0,0.00798,0.01349,0.0002,1.68911,0.67148,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,818.0,265.43378,940.0,948.0,948.0,898.0,0.00631,0.01112,0.00014,1.76325,14.0,749.28571,331.84364,893.0,893.0,1015.0,851.0,0.0047,0.00739,0.003,1.57311,0.46172,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,856.625,253.49011,999.0,1000.5,1002.0,957.0,0.00794,0.01006,0.00509,1.26635,9.0,796.22222,311.62256,945.0,945.0,1066.0,903.0,0.01059,0.01972,0.00021,1.86199,0.65667,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,886.45455,300.73618,998.0,1064.0,1066.0,956.0,0.0091,0.01476,0.00016,1.62129,14.0,814.92857,372.28051,1007.0,1009.75,1016.0,965.0,0.00853,0.01104,0.00369,1.29532,0.46082,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,835.93333,274.90301,916.0,987.5,1009.0,874.0,0.00634,0.00657,0.00601,1.03736,10.0,969.9,235.60155,1044.0,1069.0,1069.0,1002.0,0.00721,0.01628,0.00018,2.25929,0.56385,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,831.8,301.68686,1008.0,1009.0,1020.0,966.0,0.01392,0.01591,0.00025,1.14294,15.0,707.2,359.60408,908.0,962.0,1017.0,866.0,0.00737,0.01089,0.00032,1.47692,0.4395,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,645.72727,380.76409,892.0,959.5,961.0,850.0,0.01214,0.02024,0.00073,1.66763,14.0,796.21429,287.91645,939.5,982.0,998.0,897.5,0.00954,0.01329,0.00213,1.39298,0.38921,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,810.5,363.96142,1009.0,1028.0,1028.0,967.0,0.0074,0.01483,0.00019,2.00405,13.0,697.15385,347.01981,884.0,884.0,930.0,842.0,0.00636,0.00794,0.0032,1.24866,0.51764,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,810.375,318.99802,992.0,992.0,1007.0,950.0,0.01511,0.0184,0.00046,1.21738,17.0,716.82353,267.54048,820.0,876.0,884.0,778.0,0.00723,0.00881,0.00331,1.21829,0.34726,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,687.84615,330.7176,819.0,853.0,1025.0,777.0,0.00958,0.01147,0.00436,1.19718,12.0,873.0,277.62175,983.0,1012.0,1012.0,941.0,0.00972,0.01599,0.00018,1.64535,0.4605,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,729.69231,266.35615,816.0,824.0,978.0,774.0,0.00791,0.01317,0.00126,1.66569,12.0,855.91667,272.84778,938.0,1016.0,1016.0,896.0,0.00757,0.01623,0.00012,2.14476,0.48013,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,683.0,341.64121,862.0,930.5,976.0,820.0,0.00976,0.01189,0.00153,1.21865,11.0,916.81818,216.71423,922.0,1045.0,1045.0,880.0,0.00664,0.01887,0.00018,2.84071,0.48669,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,779.6,281.90254,921.0,942.0,963.0,879.0,0.00796,0.01174,0.00516,1.47473,10.0,786.9,348.77972,1005.0,1005.0,1041.0,963.0,0.01292,0.02007,0.0004,1.5535,0.59776,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,905.72727,306.86867,1041.0,1059.0,1059.0,999.0,0.01329,0.02154,0.00015,1.62082,14.0,658.0,285.83162,729.5,889.0,899.0,687.5,0.00848,0.01099,0.00368,1.29572,0.51958,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,860.36364,284.68077,958.0,1038.5,1039.0,916.0,0.00945,0.01423,0.0002,1.50555,14.0,755.85714,269.47034,894.0,907.0,933.0,852.0,0.00961,0.01079,0.00542,1.1227,0.47211,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,601.14286,356.24988,812.0,878.0,907.0,770.0,0.00974,0.00975,0.00626,1.00047,11.0,821.09091,275.73058,942.0,959.0,959.0,900.0,0.00597,0.01133,0.00022,1.89912,0.48235,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,851.38462,254.10311,922.0,1004.0,1004.0,880.0,0.00573,0.01716,0.00019,2.99475,12.0,750.83333,189.82572,796.0,845.0,846.0,754.0,0.00652,0.01151,0.003,1.76445,0.55125,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,702.2,302.91741,849.0,871.0,1008.0,807.0,0.00885,0.01236,0.00311,1.39744,10.0,851.1,303.44042,990.0,1036.0,1036.0,948.0,0.00902,0.01536,0.00018,1.70307,0.55309,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,839.58333,257.06726,955.5,956.0,967.0,913.5,0.0117,0.01579,0.0002,1.3496,13.0,625.07692,340.89485,826.0,847.0,901.0,784.0,0.00664,0.00601,0.00375,0.9046,0.55354,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,881.33333,221.85431,956.0,966.0,967.0,914.0,0.00767,0.01427,0.00022,1.86117,16.0,767.75,259.16754,899.0,926.0,926.0,857.0,0.00447,0.00571,0.0041,1.27738,0.39236,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,796.21429,278.49755,899.5,968.0,977.0,857.5,0.00855,0.01245,0.00548,1.45587,11.0,928.18182,326.3163,1081.0,1084.0,1084.0,1039.0,0.01129,0.01956,0.00054,1.73282,0.52194,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,767.66667,272.15131,881.5,891.0,977.0,839.5,0.00581,0.00787,0.00333,1.3542,7.0,801.71429,356.54642,1028.0,1028.0,1028.0,986.0,0.00793,0.01365,0.00035,1.72214,0.71117,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,841.46154,287.26873,991.0,1018.0,1018.0,949.0,0.00658,0.01068,0.00255,1.62225,12.0,857.16667,276.81668,950.0,1026.0,1026.0,908.0,0.00646,0.01769,0.00016,2.73922,0.51538,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,825.0,335.05335,1018.0,1018.0,1024.0,976.0,0.0154,0.02044,0.00508,1.32747,17.0,744.47059,327.36903,858.0,1020.0,1022.0,816.0,0.0077,0.01186,0.0035,1.53984,0.34275,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,843.2,249.90564,913.0,974.5,1018.0,871.0,0.00851,0.01203,0.00122,1.41333,10.0,919.9,236.99766,935.0,1072.25,1073.0,893.0,0.00702,0.01363,0.00019,1.94225,0.57894,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,734.83333,272.98133,877.5,889.75,925.0,835.5,0.0079,0.00917,0.00368,1.16041,13.0,778.76923,322.54306,921.0,999.0,1002.0,879.0,0.00754,0.01463,0.00037,1.94111,0.46553,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,694.41176,237.00212,794.0,794.0,848.0,752.0,0.00692,0.00931,0.00326,1.34527,8.0,860.625,352.58047,1062.0,1062.0,1077.0,1020.0,0.01367,0.01701,0.00128,1.24444,0.63162,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,873.08333,280.79217,942.0,1076.25,1077.0,900.0,0.00804,0.01656,0.00023,2.05894,13.0,783.69231,342.38763,961.0,985.0,985.0,919.0,0.00605,0.00718,0.00418,1.18733,0.50699,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,754.69231,352.31769,957.0,967.0,995.0,915.0,0.01014,0.00947,0.00636,0.9339,12.0,797.5,318.63263,977.0,986.0,986.0,935.0,0.01192,0.01552,0.00042,1.30242,0.50622,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,658.78571,371.65713,904.0,961.0,968.0,862.0,0.0097,0.01427,0.00308,1.47152,11.0,887.0,201.7032,915.0,985.0,985.0,873.0,0.00638,0.01128,0.00033,1.76818,0.48593,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,749.23077,226.33133,871.0,889.0,907.0,829.0,0.00821,0.00912,0.00434,1.11044,12.0,843.91667,279.13332,924.0,1032.0,1032.0,882.0,0.00929,0.01927,0.00011,2.07455,0.49026,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,852.91667,346.90932,1021.0,1082.0,1082.0,979.0,0.01164,0.01918,0.00045,1.64719,13.0,766.61538,263.60009,868.0,876.0,905.0,826.0,0.00955,0.01314,0.00152,1.37642,0.50666,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,887.0,181.64801,937.0,937.0,1010.0,895.0,0.01059,0.02103,0.00013,1.98577,12.0,754.83333,230.90973,859.5,875.75,904.0,817.5,0.01037,0.01364,0.00538,1.31561,0.56006,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,647.75,347.22228,807.0,956.25,961.0,765.0,0.00742,0.01122,0.00115,1.51141,9.0,689.11111,430.43736,1069.0,1071.0,1071.0,1027.0,0.01138,0.02371,0.0003,2.08352,0.62562,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,624.76923,299.98517,769.0,900.0,960.0,727.0,0.00777,0.01153,0.002,1.48341,12.0,786.75,245.04426,885.0,933.0,933.0,843.0,0.00845,0.01395,0.00016,1.65158,0.46245,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,822.38462,249.70091,911.0,918.0,1013.0,869.0,0.00932,0.00985,0.00581,1.0569,12.0,910.75,313.44833,1030.0,1072.0,1072.0,988.0,0.00639,0.01136,0.00016,1.77758,0.4945,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,761.8,323.16254,901.0,939.0,972.0,859.0,0.00557,0.00793,0.00198,1.42459,10.0,937.4,223.53398,1008.5,1035.0,1035.0,966.5,0.00729,0.01594,0.00025,2.18749,0.54935,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,774.25,296.6689,938.0,938.0,982.0,896.0,0.01169,0.01777,0.00055,1.52077,17.0,802.29412,292.95046,898.0,1004.0,1005.0,856.0,0.00724,0.01067,0.00419,1.47392,0.31231,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,771.64286,321.00548,916.5,995.0,1004.0,874.5,0.00874,0.01023,0.0026,1.17019,11.0,849.81818,278.04605,951.0,1016.0,1017.0,909.0,0.00698,0.0137,0.00018,1.96343,0.5361,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,836.35294,224.04121,893.0,961.0,1011.0,851.0,0.00598,0.00966,0.00313,1.615,8.0,860.0,347.24739,1069.0,1071.0,1071.0,1027.0,0.0117,0.01415,0.0003,1.20939,0.6739,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,847.16667,271.18439,940.0,1010.0,1010.0,898.0,0.00892,0.01448,0.00017,1.62352,13.0,754.15385,264.3226,873.0,916.0,916.0,831.0,0.00613,0.00762,0.00383,1.24167,0.50906,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,743.4375,261.75393,854.0,890.75,893.0,812.0,0.00583,0.00758,0.00183,1.30067,9.0,870.77778,220.337,889.0,1038.0,1038.0,847.0,0.00834,0.01778,0.00026,2.13177,0.60283,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,888.18182,310.1524,1031.0,1037.5,1041.0,989.0,0.01275,0.01809,0.00027,1.41911,14.0,713.07143,291.13091,805.5,959.25,975.0,763.5,0.00942,0.01369,0.00448,1.45345,0.49461,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,739.9,323.94026,914.0,914.0,1041.0,872.0,0.01408,0.01715,0.00073,1.218,15.0,811.8,228.66021,854.0,932.5,991.0,812.0,0.00878,0.0151,0.00324,1.7192,0.37796,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,644.26667,307.24506,749.0,823.5,993.0,707.0,0.00649,0.00748,0.00443,1.15373,10.0,926.7,244.19175,996.0,1071.0,1071.0,954.0,0.00771,0.01642,0.00015,2.12815,0.51049,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,897.30769,267.99753,1012.0,1052.0,1052.0,970.0,0.00945,0.01651,0.0003,1.74652,12.0,760.33333,353.92898,938.0,986.75,1012.0,896.0,0.00708,0.00849,0.00378,1.1983,0.56111,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,743.44444,349.57915,978.0,978.0,1052.0,936.0,0.01687,0.01843,0.00979,1.09256,16.0,698.6875,328.06587,858.5,947.0,969.0,816.5,0.00845,0.00957,0.00731,1.13342,0.37443,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,543.07143,377.20484,774.5,904.5,935.0,732.5,0.00925,0.01153,0.00416,1.24684,11.0,909.81818,220.74947,908.0,1045.0,1045.0,866.0,0.00778,0.019,0.00026,2.44132,0.43172,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,651.125,312.06067,760.0,866.75,935.0,718.0,0.00549,0.00899,0.00261,1.63597,9.0,822.44444,312.72036,942.0,1049.0,1049.0,900.0,0.01091,0.0197,0.00039,1.80591,0.58462,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,885.92857,268.13948,933.0,1054.25,1056.0,891.0,0.0085,0.01589,0.00014,1.8695,11.0,783.36364,261.33582,889.0,908.0,960.0,847.0,0.00832,0.00726,0.00716,0.87281,0.59006,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,777.0,309.20795,923.0,923.0,1052.0,881.0,0.01332,0.01813,0.00024,1.36036,16.0,750.5,286.12432,873.0,927.0,977.0,831.0,0.00904,0.01133,0.00662,1.2525,0.36803,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,677.76923,266.31016,760.0,860.0,874.0,718.0,0.01019,0.01353,0.00506,1.32762,12.0,901.25,291.16208,1002.0,1060.0,1060.0,960.0,0.00696,0.01834,0.00027,2.63542,0.44895,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,718.92857,301.5376,868.0,891.75,985.0,826.0,0.00925,0.01367,0.00335,1.47768,11.0,799.09091,270.84462,905.0,952.5,954.0,863.0,0.00664,0.01492,0.00032,2.24748,0.53381,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,886.07692,289.32214,961.0,1065.0,1065.0,919.0,0.00671,0.01752,0.00015,2.6103,12.0,670.25,293.48172,803.0,858.25,931.0,761.0,0.01015,0.01574,0.0019,1.55163,0.58885,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,792.21429,333.42983,931.0,1014.0,1019.0,889.0,0.00663,0.00593,0.0066,0.89444,11.0,895.0,310.15685,1028.0,1052.0,1052.0,986.0,0.00836,0.01518,0.00021,1.81556,0.52976,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,836.375,322.4081,1022.0,1022.0,1027.0,980.0,0.01501,0.01766,0.00025,1.17714,17.0,785.82353,305.93045,919.0,945.0,1019.0,877.0,0.00658,0.00963,0.0028,1.46293,0.33372,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,777.38462,306.21801,945.0,971.0,971.0,903.0,0.0063,0.00894,0.00482,1.41791,12.0,849.91667,275.99833,886.0,1052.0,1052.0,844.0,0.00627,0.01102,0.0002,1.75829,0.49771,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
